id,sales_per_month,region,locality,x,y,people_iso_3,people_iso_5,people_iso_10,people_iso_15,people_iso_30,type,geometry,index_right,fclass
18664,2098.0,Иркутская область,Ангарск,103.858326,52.59675,0,362,2197,3173,3993,train,POINT (103.858326 52.59675),,
7694,2322.0,Белгородская область,Алексеевка,38.702691,50.62955,4,334,3365,6739,14867,train,POINT (38.702691 50.62955),1701062.0,residential
13947,2467.0,Свердловская область,Алапаевск,61.702678,57.840368,0,0,1543,4467,18621,train,POINT (61.702678 57.840368),,
2069,2544.0,Республика Карелия,Петрозаводск,34.305762,61.775807,0,0,1164,6767,65442,train,POINT (34.305762 61.775807),2256421.0,retail
4221,2864.0,Иркутская область,Ангарск,103.840428,52.497849,0,1739,4334,22544,77667,train,POINT (103.840428 52.497849),,
19721,2800.0,Московская область,Орехово-Зуево,38.969045,55.813409,500,3303,19261,40212,85358,train,POINT (38.969045 55.813409),886564.0,residential
4294,2109.0,Рязанская область,Касимов,41.376362,54.955681,0,205,1479,2976,4962,train,POINT (41.376362 54.955681),,
22711,2102.0,Республика Бурятия,Улан-Удэ,107.612426,51.810756,527,3247,11881,23600,55030,train,POINT (107.612426 51.810756),3384682.0,residential
611,1842.0,Тюменская область,Сургут,73.413933,61.246421,624,2669,11043,23205,134412,train,POINT (73.413933 61.246421),,
1276,1844.0,Тамбовская область,Тамбов,41.465739,52.677758,1104,1680,8773,12848,18822,train,POINT (41.465739 52.677758),1356272.0,residential
25790,2150.0,Красноярский край,Лесосибирск,92.535723,58.180802,132,504,5396,10285,20712,train,POINT (92.535723 58.180802),3379664.0,residential
16652,1629.0,Красноярский край,Иланский,96.065351,56.238088,0,563,1715,4530,10590,train,POINT (96.065351 56.238088),,
10870,2483.0,Архангельская область,Мирный,40.343376,62.75225,0,0,4577,9707,17716,train,POINT (40.343376 62.75225),,
10013,2113.0,Санкт-Петербург,Санкт-Петербург,30.301145,59.854839,1162,3418,15726,34758,129391,train,POINT (30.301145 59.854839),2130002.0,residential
18013,1926.0,Москва,Москва,37.531595,55.537704,750,2610,13188,25714,110771,train,POINT (37.531595 55.537704),596709.0,residential
23469,3341.0,Тюменская область,Сургут,73.449707,61.237073,1878,4124,23723,55828,107575,train,POINT (73.449707 61.237073),4153109.0,residential
13040,1918.0,Курганская область,Шадринск,63.63325,56.088499,612,2508,8517,16073,38294,train,POINT (63.63325 56.088499),,
24198,1773.0,Красноярский край,поселок Малиновка,90.580331,56.279011,208,780,1972,2083,2286,train,POINT (90.580331 56.279011),,
24861,2356.0,Пензенская область,Никольск,46.083062,53.712887,993,1985,3698,6716,15531,train,POINT (46.083062 53.712887),4670229.0,residential
21422,2818.0,Пермский край,Пермь,56.138911,58.03438,994,4489,10839,14040,19404,train,POINT (56.138911 58.03438),4630381.0,residential
19436,1953.0,Республика Крым,Старый Крым,35.084212,45.026932,116,325,1439,3796,7434,train,POINT (35.084212 45.026932),1838903.0,residential
9766,2461.0,Тюменская область,Пыть-Ях,72.795177,60.751002,1007,3055,9460,16493,22899,train,POINT (72.795177 60.751002),4151292.0,residential
23986,2593.0,Нижегородская область,деревня Кусаковка,43.92066,56.187828,0,6,224,810,3076,train,POINT (43.92066 56.187828),,
24159,2359.0,Московская область,Апрелевка,37.080786,55.550158,1459,2764,6455,13643,25033,train,POINT (37.080786 55.550158),608947.0,residential
17315,2100.0,Тульская область,Тула,37.582547,54.164925,965,2911,11827,30614,96163,train,POINT (37.582547 54.164925),840127.0,residential
16228,2370.0,Московская область,Протвино,37.224964,54.877749,270,1863,11074,21607,37312,train,POINT (37.224964 54.877749),744057.0,residential
11518,1886.0,Томская область,село Зоркальцево,84.741935,56.522267,18,36,329,503,869,train,POINT (84.741935 56.522267),2852413.0,residential
15194,3342.0,Московская область,Балашиха,38.117517,55.752929,540,2155,3837,7632,11989,train,POINT (38.117517 55.752929),1282727.0,retail
9044,3081.0,Тюменская область,посёлок Нижнесортымский,71.779723,62.450728,81,503,4231,7700,12365,train,POINT (71.779723 62.450728),4308333.0,residential
10359,2167.0,Краснодарский край,станица Родниковская,40.655206,44.768644,6,120,900,1824,4857,train,POINT (40.655206 44.768644),3671827.0,residential
19579,1882.0,Красноярский край,Красноярск,92.93791,56.069472,1107,2321,7867,19713,80308,train,POINT (92.93791 56.069472),2893330.0,residential
25697,2349.0,Иркутская область,Усолье-Сибирское,103.632818,52.75684,496,1992,5579,9143,34305,train,POINT (103.632818 52.75684),3077593.0,residential
23836,1869.0,Липецкая область,Липецк,39.662598,52.588639,1180,1979,3212,3214,3575,train,POINT (39.662598 52.588639),670986.0,residential
19369,3533.0,Московская область,Жуковский,38.076299,55.609519,0,2170,11376,20284,67877,train,POINT (38.076299 55.609519),,
20024,3027.0,Мурманская область,Мончегорск,32.951933,67.939214,1130,3824,10312,23134,38549,train,POINT (32.951933 67.939214),,
5069,2203.0,Ростовская область,Ростов-на-Дону,39.705428,47.213231,232,276,10383,21374,84312,train,POINT (39.705428 47.213231),,
23225,2931.0,Московская область,Видное,37.716968,55.539539,785,6105,23166,55338,101797,train,POINT (37.716968 55.539539),1712568.0,residential
15541,2467.0,Московская область,Ступино,38.070422,54.880375,2086,3608,10080,19275,65620,train,POINT (38.070422 54.880375),1151715.0,residential
18045,2571.0,Амурская область,Благовещенск,127.523651,50.302924,576,1848,8755,19792,57329,train,POINT (127.523651 50.302924),1881975.0,residential
12157,2374.0,Ростовская область,село Самарское,39.698448,46.936964,6,78,1152,2793,7728,train,POINT (39.698448 46.936964),3659262.0,residential
17509,2628.0,Алтайский край,Барнаул,83.732758,53.345097,1176,1394,4537,8039,39667,train,POINT (83.732758 53.345097),,
3253,3205.0,Ростовская область,Ростов-на-Дону,39.804907,47.236103,42,1526,10509,20769,57958,train,POINT (39.804907 47.236103),4078723.0,residential
8867,1981.0,Московская область,дачный посёлок Удельная,38.056271,55.63027,2,580,3009,5641,19989,train,POINT (38.056271 55.63027),1808586.0,retail
11960,2451.0,Московская область,посёлок Лоза,38.214494,56.261583,6,356,1964,2530,2785,train,POINT (38.214494 56.261583),,
25509,1763.0,Воронежская область,Воронеж,39.143485,51.744628,4,6,330,768,3512,train,POINT (39.143485 51.744628),884818.0,residential
24401,1934.0,Саратовская область,Саратов,45.969093,51.533408,714,1261,8901,22128,67787,train,POINT (45.969093 51.533408),,
10565,2551.0,Краснодарский край,Краснодар,38.986968,45.040387,9,3523,7789,20985,89684,train,POINT (38.986968 45.040387),3861020.0,residential
7106,3118.0,область Жетысу,Талдыкорган,78.36966,45.016421,560,2304,9815,14894,42777,train,POINT (78.36966 45.016421),503275.0,residential
24150,2408.0,Ростовская область,Ростов-на-Дону,39.699526,47.246946,369,442,7569,15204,109681,train,POINT (39.699526 47.246946),3998077.0,commercial
1931,1902.0,Санкт-Петербург,Санкт-Петербург,30.456293,59.909397,6014,7980,22299,44091,204270,train,POINT (30.456293 59.909397),2272667.0,residential
1765,1944.0,Рязанская область,рабочий посёлок Пителино,41.815301,54.576083,14,42,132,631,1440,train,POINT (41.815301 54.576083),623104.0,residential
10897,2768.0,Московская область,Балашиха,37.850225,55.784835,1602,5093,8137,8137,11546,train,POINT (37.850225 55.784835),1821412.0,residential
2807,2236.0,Челябинская область,Челябинск,61.457097,55.177308,595,1194,18746,39793,122804,train,POINT (61.457097 55.177308),4189948.0,residential
9379,3105.0,Хабаровский край,рабочий посёлок Ванино,140.25993,49.08372,38,38,1682,6013,15819,train,POINT (140.25993 49.08372),,
26,1936.0,Республика Татарстан,Елабуга,52.023552,55.774973,216,748,4839,7799,23077,train,POINT (52.023552 55.774973),5454861.0,residential
14937,1825.0,Липецкая область,Липецк,39.538433,52.59509,450,2554,17751,42351,155104,train,POINT (39.538433 52.59509),777614.0,residential
22575,3892.0,Белгородская область,Алексеевка,38.693785,50.634447,10,870,2522,7888,17727,train,POINT (38.693785 50.634447),1701062.0,residential
10011,2306.0,Ставропольский край,Пятигорск,43.06997,44.030069,272,417,5168,9951,51066,train,POINT (43.06997 44.030069),,
25782,2557.0,Москва,Москва,37.410155,55.733594,900,3074,19867,39590,139024,train,POINT (37.410155 55.733594),696661.0,residential
20951,1645.0,Севастополь,Севастополь,33.481846,44.605567,840,1188,4670,10921,37143,train,POINT (33.481846 44.605567),1825256.0,residential
18189,2527.0,Москва,Москва,37.544342,55.54977,0,1343,11845,33574,118838,train,POINT (37.544342 55.54977),596701.0,residential
2798,2319.0,Орловская область,Орёл,36.046525,52.939147,212,1427,8956,21487,69915,train,POINT (36.046525 52.939147),836733.0,residential
11779,2855.0,Республика Марий Эл,Йошкар-Ола,47.887142,56.644852,2013,4405,17982,37045,98589,train,POINT (47.887142 56.644852),,
3736,2026.0,Московская область,Балашиха,37.881719,55.823066,960,3500,12077,22758,29695,train,POINT (37.881719 55.823066),1597875.0,residential
7249,1942.0,Тюменская область,Нижневартовск,76.563383,60.94576,1271,4842,20526,34285,119729,train,POINT (76.563383 60.94576),4112838.0,residential
18604,2364.0,Красноярский край,Красноярск,92.904232,55.997954,1837,4490,11836,20458,59860,train,POINT (92.904232 55.997954),3490449.0,residential
11139,2842.0,Республика Крым,Симферополь,34.082575,44.929133,1057,1995,6491,12749,39996,train,POINT (34.082575 44.929133),1825470.0,industrial
11129,2874.0,Московская область,деревня Исаково,37.134989,55.837279,325,1009,7131,14577,27295,train,POINT (37.134989 55.837279),1819451.0,residential
3679,2112.0,Московская область,Видное,37.721105,55.545865,0,3440,11478,37387,113566,train,POINT (37.721105 55.545865),646582.0,retail
13468,3179.0,Тюменская область,Тюмень,65.644873,57.177163,1386,2566,13951,24978,46762,train,POINT (65.644873 57.177163),4191516.0,residential
22351,1549.0,Воронежская область,Воронеж,39.244443,51.670701,338,3481,14843,19153,52787,train,POINT (39.244443 51.670701),1053023.0,residential
442,2503.0,Мурманская область,Мурманск,33.111533,68.975789,898,4907,14766,22889,77265,train,POINT (33.111533 68.975789),2560820.0,residential
